location	t_min	t_max	f_min	f_max	species_id	songtype_id
./train_tran/ffb8d8391_0.png	3.5434687500000006	94.56586875	108.39475126877161	137.19233014278157	5.0	1.0
./train_tran/180ba3012_0.png	296.3597625	379.33336875000003	29.14987167667958	105.37028135122927	6.0	1.0
./train_tran/581d07559_0.png	103.37011875000002	132.06294375000002	51.59457903652723	88.74602611212187	3.0	1.0
./train_tran/27c78408d_0.png	14.231925000000002	74.29432500000001	23.201837593705136	88.74602611212187	19.0	1.0
./train_tran/590163609_0.png	0.28944375000000006	91.31184375000001	108.39475126877161	137.19233014278157	5.0	1.0
./train_tran/9cb1f4a34_0.png	122.26297500000001	223.192575	63.0793594454552	101.20531467615808	17.0	4.0
./train_tran/b6ddaa9b4_0.png	69.17625000000001	141.00345000000002	81.99480969572119	103.76006363063158	4.0	1.0
./train_tran/e0e8ceb33_0.png	236.20545000000004	263.040675	93.38071375026195	110.51128004703226	18.0	1.0
./train_tran/d82a81c98_0.png	355.70621250000005	384.39500625000005	51.59457903652723	88.74602611212187	3.0	1.0
./train_tran/dabddc8ab_0.png	57.6501	101.6794125	72.40076961715913	114.8040808013968	11.0	1.0
./train_tran/c39b2fcd3_0.png	294.82385625000006	330.53266875	88.74602611212187	105.37028135122927	14.0	1.0
./train_tran/f33a1793f_0.png	218.31153750000001	289.31071875000004	92.27528322170357	106.91338682379362	16.0	4.0
./train_tran/1e0e340e1_0.png	167.1017625	250.0745625	29.14987167667958	105.37028135122927	6.0	1.0
./train_tran/af15de055_0.png	228.8121375	313.43371875	84.84461338036559	102.0766295288571	4.0	1.0
./train_tran/22b46c334_0.png	129.79093125	289.3357125	99.39865526027886	113.79033909179049	8.0	1.0
./train_tran/fb5371e7b_0.png	108.57285	344.00833124999997	123.73410295049248	140.18913207403958	23.0	1.0
./train_tran/b55d2f7b4_0.png	30.86566875	152.43849375	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/b55d2f7b4_0.png	35.24650875000016	270.6856987500002	123.73410295049248	140.18913207403958	23.0	1.0
./train_tran/b55d2f7b4_1.png	99.59525625	335.03476875000007	123.73410295049248	140.18913207403958	23.0	1.0
./train_tran/b55d2f7b4_1.png	95.21441624999976	216.78659624999995	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/71c22a29b_0.png	227.27623125	386.82504375	99.39865526027886	113.79033909179049	8.0	1.0
./train_tran/2c2127b9e_0.png	273.81620625000005	364.83941250000004	108.39475126877161	137.19233014278157	5.0	1.0
./train_tran/2c6ba715f_0.png	139.03942500000002	181.35061875000002	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/2dacf9479_0.png	12.483168749999999	54.794362500000005	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/147b41b13_0.png	18.51230625	140.08513125000002	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/942ca05c0_0.png	61.923225	132.9264375	92.27528322170357	106.91338682379362	16.0	4.0
./train_tran/942ca05c0_1.png	11.498737499999999	82.50195000000001	92.27528322170357	106.91338682379362	16.0	4.0
./train_tran/d169ed0b5_0.png	156.731775	254.77096875	60.52461049098173	124.5995400280489	17.0	4.0
./train_tran/398e818ec_0.png	200.7449625	244.77830625	72.40076961715913	114.8040808013968	11.0	1.0
./train_tran/5857d6f6d_0.png	300.92555625000006	335.60075625	100.31300227670073	114.41269277878853	1.0	1.0
./train_tran/74a117970_0.png	71.91588750000001	280.17268125000004	60.52461049098173	117.37660802590023	20.0	1.0
./train_tran/33d0f2685_0.png	58.1741625	129.177375	92.27528322170357	106.91338682379362	16.0	4.0
./train_tran/33d0f2685_1.png	237.2197125	308.22292500000003	92.27528322170357	106.91338682379362	16.0	4.0
./train_tran/1a5fb3223_0.png	265.10064375	386.67346875000004	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/27c146a88_0.png	62.56580625000001	160.60903125000002	60.52461049098173	124.5995400280489	17.0	4.0
./train_tran/750e35881_0.png	285.70275000000004	357.5307562500001	81.99480969572119	103.76006363063158	4.0	1.0
./train_tran/03d77fede_0.png	85.27625625	116.0274375	116.21935219466775	128.59457903652722	0.0	1.0
./train_tran/200656f13_0.png	21.010875000000002	327.66241875000003	119.53761092240669	141.30277569112297	23.0	4.0
./train_tran/7f737a9c4_0.png	323.7722625	347.92186875000004	18.681759350907765	44.16390919518925	13.0	1.0
./train_tran/d291fab38_0.png	166.14796875	267.07756875	63.0793594454552	101.20531467615808	17.0	4.0
./train_tran/471df4911_0.png	258.396675	302.43001875000004	72.40076961715913	114.8040808013968	11.0	1.0
./train_tran/69ea6d76b_0.png	60.20349375000001	120.26670000000001	23.201837593705136	88.74602611212187	19.0	1.0
./train_tran/f1cc7d0a4_0.png	31.94926875	153.31246875	29.14987167667958	94.4540982597574	12.0	1.0
./train_tran/251569711_0.png	65.20224375000001	137.02944375	81.99480969572119	103.76006363063158	4.0	1.0
./train_tran/db3cdbf35_0.png	130.8172875	159.50608125000002	51.59457903652723	88.74602611212187	3.0	1.0
./train_tran/7b4ee85a5_0.png	313.86103125	348.53703750000005	100.31300227670073	114.41269277878853	1.0	1.0
./train_tran/e734a1cde_0.png	175.5931875	383.84998125000004	60.52461049098173	117.37660802590023	20.0	1.0
./train_tran/d1477bf79_0.png	170.62668750000003	292.19548125	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/1ffa43aae_0.png	272.451225	296.600025	18.681759350907765	44.16390919518925	13.0	1.0
./train_tran/ce05b264d_0.png	156.91801875	278.48681250000004	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/009b760e6_0.png	229.13705625	323.71663125000003	48.456683894543126	138.74800399013708	10.0	1.0
./train_tran/87b2981de_0.png	226.63284375000003	253.4640375	93.38071375026195	110.51128004703226	18.0	1.0
./train_tran/29127020a_0.png	355.93760625000004	384.6264	51.59457903652723	88.74602611212187	3.0	1.0
./train_tran/4f6e4f097_0.png	1.8987187500000002	96.47829375	48.456683894543126	138.74800399013708	10.0	1.0
./train_tran/58b6b8a47_0.png	286.0494375	328.36063125000004	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/aacebff62_0.png	206.525775	344.40258750000004	44.16390919518925	115.02475915561733	9.0	1.0
./train_tran/c9fc89429_0.png	256.4278125	266.95421250000004	99.39865526027886	119.58796188214295	14.0	1.0
./train_tran/3853bba8e_0.png	52.4643	190.3411125	44.16390919518925	115.02475915561733	9.0	1.0
./train_tran/158c5acb6_0.png	4.0764000000000005	75.07558125000001	92.27528322170357	106.91338682379362	16.0	4.0
./train_tran/ab900ff48_0.png	240.33667500000004	323.309475	29.14987167667958	105.37028135122927	6.0	1.0
./train_tran/7859fda05_0.png	80.09368125	386.745225	119.53761092240669	141.30277569112297	23.0	4.0
./train_tran/57b4ff4be_0.png	39.13618125	160.70497500000002	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/cb10cd9d9_0.png	140.96394375	165.11355	18.681759350907765	44.16390919518925	13.0	1.0
./train_tran/7f9246130_0.png	3.84823125	75.67543125	81.99480969572119	103.76006363063158	4.0	1.0
./train_tran/cfdd68da2_0.png	59.084418750000005	119.14681875000001	23.201837593705136	88.74602611212187	19.0	1.0
./train_tran/76bcc78f1_0.png	45.909487500000004	88.22068125000001	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/459513f88_0.png	102.88072500000001	262.42953750000004	99.39865526027886	113.79033909179049	8.0	1.0
./train_tran/42f4b8b64_0.png	100.48213125000001	136.19094375	88.74602611212187	105.37028135122927	14.0	1.0
./train_tran/8f821e1ef_0.png	181.78357500000004	205.932375	18.681759350907765	44.16390919518925	13.0	1.0
./train_tran/2e7bc0749_0.png	104.9044125	167.03403750000004	138.18001118839825	147.34133116942368	22.0	1.0
./train_tran/b661bd840_0.png	279.4801125	314.15611875	100.31300227670073	114.41269277878853	1.0	1.0
./train_tran/e97de3f6d_0.png	349.05545625	359.58185625000004	99.39865526027886	119.58796188214295	14.0	1.0
./train_tran/0ab6aa734_0.png	3.74986875	141.62668125000002	44.16390919518925	115.02475915561733	9.0	1.0
./train_tran/2105bda77_0.png	117.70846875000001	161.7418125	72.40076961715913	114.8040808013968	11.0	1.0
./train_tran/215bb7a8d_0.png	234.44863125	278.48197500000003	72.40076961715913	114.8040808013968	11.0	1.0
./train_tran/5609ef334_0.png	135.14281875	195.20521875	23.201837593705136	88.74602611212187	19.0	1.0
./train_tran/dca449f04_0.png	62.03206875000001	183.6008625	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/1520a52ef_0.png	205.88803125	230.03683125	18.681759350907765	44.16390919518925	13.0	1.0
./train_tran/6f7eec323_0.png	259.10698125000005	360.0373875	63.0793594454552	101.20531467615808	17.0	4.0
./train_tran/9e52cf6ad_0.png	334.03179375	376.34701875	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/9afa17810_0.png	15.750093750000001	137.31888750000002	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/e7de0a728_0.png	248.63218125000003	339.6553875	108.39475126877161	137.19233014278157	5.0	1.0
./train_tran/bfacbc575_0.png	306.64590000000004	330.79470000000003	18.681759350907765	44.16390919518925	13.0	1.0
./train_tran/3f88e7718_0.png	147.30348750000002	241.88306250000002	48.456683894543126	138.74800399013708	10.0	1.0
./train_tran/b8d1e4865_0.png	32.94256875000001	93.00496875	23.201837593705136	88.74602611212187	19.0	1.0
./train_tran/7341161bd_0.png	39.792468750000005	186.04057500000002	64.57620481793724	106.68123584515112	17.0	4.0
./train_tran/119b154cc_0.png	1.42948125	130.84308750000002	18.681759350907765	54.816538343346245	15.0	1.0
./train_tran/533ae3f85_0.png	123.3127125	150.1479375	93.38071375026195	110.51128004703226	18.0	1.0
./train_tran/c91cae4aa_0.png	42.511950000000006	349.16349375000004	119.53761092240669	141.30277569112297	23.0	4.0
./train_tran/c91cae4aa_1.png	18.55423125	47.243025	51.59457903652723	88.74602611212187	3.0	1.0
./train_tran/944edda33_0.png	215.75169375000004	284.48289375	25.303554288179132	91.13583415816991	2.0	1.0
./train_tran/787c0db92_0.png	277.72168125	362.34729375000006	84.84461338036559	102.0766295288571	4.0	1.0
./train_tran/db7d1bf42_0.png	74.1234	309.55888125	123.73410295049248	140.18913207403958	23.0	1.0
./train_tran/0c2124550_0.png	301.09648125	343.41170625000007	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/04d6b1fc1_0.png	32.195175	133.12558125	63.0793594454552	101.20531467615808	17.0	4.0
./train_tran/5e7e1643e_0.png	65.72146875	136.72065	92.27528322170357	106.91338682379362	16.0	4.0
./train_tran/3bb222791_0.png	5.214018750000001	49.2473625	72.40076961715913	114.8040808013968	11.0	1.0
./train_tran/c5d61be80_0.png	221.19710625	293.02430625000005	81.99480969572119	103.76006363063158	4.0	1.0
./train_tran/011f25080_0.png	21.3382125	48.173437500000006	93.38071375026195	110.51128004703226	18.0	1.0
./train_tran/5b219bb1c_0.png	1.8551812500000002	123.21838125000001	29.14987167667958	94.4540982597574	12.0	1.0
./train_tran/6c52da176_0.png	215.88311250000004	337.45190625	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/755d6c7eb_0.png	53.805093750000005	154.73469375000002	63.0793594454552	101.20531467615808	17.0	4.0
./train_tran/25de8315e_0.png	101.5697625	136.24576875000002	100.31300227670073	114.41269277878853	1.0	1.0
./train_tran/e5d1f4efc_0.png	80.11303125000002	114.7890375	100.31300227670073	114.41269277878853	1.0	1.0
./train_tran/22eaad9ca_0.png	180.23154375000004	242.3571375	138.18001118839825	147.34133116942368	22.0	1.0
./train_tran/bcd686baf_0.png	247.84689375	369.4156875	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/fb02b0607_0.png	260.53485000000006	302.84604375000004	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/784eb5d7f_0.png	257.500125	299.81131875000005	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/5d7e9091c_0.png	82.3487625	220.22557500000002	44.16390919518925	115.02475915561733	9.0	1.0
./train_tran/c12e0a62b_0.png	27.613256250000003	136.18288125	54.816538343346245	111.85794382431507	9.0	1.0
./train_tran/c12e0a62b_0.png	0.0	159.5028562500001	60.52461049098173	101.20531467615808	17.0	1.0
./train_tran/c12e0a62b_1.png	49.74481875	299.4880125	60.52461049098173	101.20531467615808	17.0	1.0
./train_tran/c12e0a62b_2.png	14.13920625	263.8824	60.52461049098173	101.20531467615808	17.0	1.0
./train_tran/c12e0a62b_2.png	131.99231624999996	240.56129625000005	54.816538343346245	111.85794382431507	9.0	1.0
./train_tran/c12e0a62b_3.png	24.733331250000003	53.422125	51.59457903652723	88.74602611212187	3.0	1.0
./train_tran/c12e0a62b_4.png	11.159306250000002	260.9025	60.52461049098173	101.20531467615808	17.0	1.0
./train_tran/690168015_0.png	147.59615625	230.56895625	29.14987167667958	105.37028135122927	6.0	1.0
./train_tran/dfa80535f_0.png	110.0886	204.66414375000002	48.456683894543126	138.74800399013708	10.0	1.0
./train_tran/ee3dc0bc6_0.png	111.88170000000001	361.62892500000004	60.52461049098173	101.20531467615808	17.0	1.0
./train_tran/ee3dc0bc6_0.png	275.1453900000002	387.0001612500002	60.52461049098173	101.20531467615808	17.0	1.0
./train_tran/ee3dc0bc6_1.png	129.3337875	379.07698125	60.52461049098173	101.20531467615808	17.0	1.0
./train_tran/ee3dc0bc6_1.png	0.0	215.81667749999977	60.52461049098173	101.20531467615808	17.0	1.0
./train_tran/c0786babe_0.png	68.96501250000001	99.71619375000002	116.21935219466775	128.59457903652722	0.0	1.0
./train_tran/6a6af3c63_0.png	58.20399375	126.93519375000001	25.303554288179132	91.13583415816991	2.0	1.0
./train_tran/7478fd629_0.png	162.49484999999999	189.32604375	93.38071375026195	110.51128004703226	18.0	1.0
./train_tran/868db1d19_0.png	28.87745625	335.529	119.53761092240669	141.30277569112297	23.0	4.0
./train_tran/49fbbb4ca_0.png	123.10711875000001	214.130325	108.39475126877161	137.19233014278157	5.0	1.0
./train_tran/85fd75b28_0.png	168.45706875000002	289.82026875	29.14987167667958	94.4540982597574	12.0	1.0
./train_tran/fa0eee1e4_0.png	37.09475625	196.63953750000002	99.39865526027886	113.79033909179049	8.0	1.0
./train_tran/5cd1a3c29_0.png	109.49923125000001	230.86323750000003	29.14987167667958	94.4540982597574	12.0	1.0
./train_tran/5c57d8095_0.png	20.50213125	149.91493125000002	18.681759350907765	54.816538343346245	15.0	1.0
./train_tran/419259ac2_0.png	239.20470000000003	263.3535	18.681759350907765	44.16390919518925	13.0	1.0
./train_tran/619a7af56_0.png	109.00500000000001	238.41860625	18.681759350907765	54.816538343346245	15.0	1.0
./train_tran/ccda58237_0.png	213.31198125000003	334.880775	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/f51c0da28_0.png	154.08405000000002	275.65284375000005	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/3dc230571_0.png	50.98644375000001	93.30166875000002	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/6d6ba3db7_0.png	31.581618750000004	93.7072125	138.18001118839825	147.34133116942368	22.0	1.0
./train_tran/7925510fe_0.png	203.60795625000003	288.2295375	84.84461338036559	102.0766295288571	4.0	1.0
./train_tran/908290ae2_0.png	200.688525	243.00375000000003	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/5a3f09a5c_0.png	160.13576250000003	254.71533750000003	48.456683894543126	138.74800399013708	10.0	1.0
./train_tran/ed2f84e75_0.png	55.341806250000005	361.9933500000001	119.53761092240669	141.30277569112297	23.0	4.0
./train_tran/ed2f84e75_1.png	247.40426250000002	309.52985625	138.18001118839825	147.34133116942368	22.0	1.0
./train_tran/ed2f84e75_1.png	236.6727525	327.6951525	108.39475126877161	137.19233014278157	5.0	1.0
./train_tran/ed2f84e75_2.png	144.07768125	235.1008875	108.39475126877161	137.19233014278157	5.0	1.0
./train_tran/ed2f84e75_2.png	154.80919125000005	216.93430125000003	138.18001118839825	147.34133116942368	22.0	1.0
./train_tran/2322ec1d3_0.png	358.28218125000006	386.97500625000004	51.59457903652723	88.74602611212187	3.0	1.0
./train_tran/606f1e495_0.png	217.61574375	308.63814375000004	108.39475126877161	137.19233014278157	5.0	1.0
./train_tran/e9622376a_0.png	219.18390000000002	290.18308125000004	92.27528322170357	106.91338682379362	16.0	4.0
./train_tran/67763b1b9_0.png	220.39327500000002	247.22850000000003	93.38071375026195	110.51128004703226	18.0	1.0
./train_tran/77299bde7_0.png	15.0010875	174.54586875	99.39865526027886	113.79033909179049	8.0	1.0
./train_tran/77299bde7_1.png	88.5794625	130.89065625	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/818a1635a_0.png	131.38005	173.695275	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/8ef1d1114_0.png	222.08156250000002	351.49516875	18.681759350907765	54.816538343346245	15.0	1.0
./train_tran/2e6758f3e_0.png	250.52848125000003	359.09407500000003	54.816538343346245	111.85794382431507	9.0	1.0
./train_tran/e383713d9_0.png	1.15535625	307.80690000000004	119.53761092240669	141.30277569112297	23.0	4.0
./train_tran/090ae427d_0.png	132.43381875	254.0026125	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/6093f0100_0.png	38.4049125	167.81771250000003	18.681759350907765	54.816538343346245	15.0	1.0
./train_tran/cfa0614e0_0.png	60.101906250000006	110.05231875000001	116.21935219466775	125.06532192694553	0.0	1.0
./train_tran/5635d4cbe_0.png	273.37276875000003	315.6839625	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/988e03248_0.png	255.54900000000004	350.128575	48.456683894543126	138.74800399013708	10.0	1.0
./train_tran/ccee900dd_0.png	248.88695625000003	382.01495625	81.99480969572119	115.02475915561733	20.0	1.0
./train_tran/ccee900dd_1.png	213.12412500000002	346.25212500000004	81.99480969572119	115.02475915561733	20.0	1.0
./train_tran/8c44ed2cf_0.png	275.25778125	369.83735625	48.456683894543126	138.74800399013708	10.0	1.0
./train_tran/00d442df7_0.png	168.31436250000002	199.06957500000001	116.21935219466775	128.59457903652722	0.0	1.0
./train_tran/8574d9e81_0.png	111.51485625000002	147.22366875	88.74602611212187	105.37028135122927	14.0	1.0
./train_tran/1504619b7_0.png	61.320150000000005	88.15134375000001	93.38071375026195	110.51128004703226	18.0	1.0
./train_tran/80590e499_0.png	249.04659375000003	291.36181875	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/5d61b5cce_0.png	17.01751875	176.5623	99.39865526027886	113.79033909179049	8.0	1.0
./train_tran/d1debe396_0.png	188.64556875	271.619175	29.14987167667958	105.37028135122927	6.0	1.0
./train_tran/890abb1e3_0.png	58.36927500000001	293.80475625	123.73410295049248	140.18913207403958	23.0	1.0
./train_tran/8f8e4f3e2_0.png	137.56318125	199.69280625000002	138.18001118839825	147.34133116942368	22.0	1.0
./train_tran/f3b84afb1_0.png	307.37071875000004	349.68594375000004	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/9cb6ae5e3_0.png	228.41949375000002	259.17470625	116.21935219466775	128.59457903652722	0.0	1.0
./train_tran/247aeccaf_0.png	192.83323125	330.70601250000004	44.16390919518925	115.02475915561733	9.0	1.0
./train_tran/1fd650183_0.png	80.23155000000001	152.05875	81.99480969572119	103.76006363063158	4.0	1.0
./train_tran/7448edc55_0.png	349.93265625000004	384.60866250000004	100.31300227670073	114.41269277878853	1.0	1.0
./train_tran/8a0ee2e2c_0.png	171.4006875	330.94546875	99.39865526027886	113.79033909179049	8.0	1.0
./train_tran/7c858b1f2_0.png	117.41660625000002	325.6734	60.52461049098173	117.37660802590023	20.0	1.0
./train_tran/00b404881_0.png	1.68586875	161.23065	99.39865526027886	113.79033909179049	8.0	1.0
./train_tran/3647cd276_0.png	239.19341250000002	368.60701875	18.681759350907765	54.816538343346245	15.0	1.0
./train_tran/778ab401f_0.png	28.32436875	70.63959375	94.4540982597574	102.92791236986056	21.0	1.0
./train_tran/7277aa5a8_0.png	239.2933875	340.2229875	63.0793594454552	101.20531467615808	17.0	4.0
./train_tran/9dad9aacc_0.png	98.546325	333.98180625000003	123.73410295049248	140.18913207403958	23.0	1.0
./train_tran/be0356cf5_0.png	291.7593	382.7817	108.39475126877161	137.19233014278157	5.0	1.0
./train_tran/d49a94504_0.png	46.43758125000001	77.19279375	116.21935219466775	128.59457903652722	0.0	1.0
./train_tran/e42215aa0_0.png	41.0332875	112.86129375000002	81.99480969572119	103.76006363063158	4.0	1.0
./train_tran/e42215aa0_1.png	47.53408125000001	354.185625	119.53761092240669	141.30277569112297	23.0	4.0
./train_tran/4df50c66e_0.png	74.15000625	323.89723125	60.52461049098173	101.20531467615808	17.0	1.0
./train_tran/1aef4f8ff_0.png	146.20618125000001	168.91179375000002	84.84461338036559	113.79033909179049	14.0	1.0
./train_tran/fbd5bbb6e_0.png	11.393925000000001	318.04546875000005	119.53761092240669	141.30277569112297	23.0	4.0
./train_tran/bbd9ac366_0.png	285.80353125	312.63472500000006	93.38071375026195	110.51128004703226	18.0	1.0
./train_tran/6c660a505_0.png	275.57302500000003	335.63542500000005	23.201837593705136	88.74602611212187	19.0	1.0
./train_tran/266e8b635_0.png	185.59149375	268.56429375000005	29.14987167667958	105.37028135122927	6.0	1.0
./train_tran/78f515b6f_0.png	169.5237375	291.09253125000004	107.66147636238786	140.691425822284	7.0	1.0
./train_tran/c84943395_0.png	305.0543625	339.72956250000004	100.31300227670073	114.41269277878853	1.0	1.0
./train_tran/d817ed6ad_0.png	160.3550625	251.37746250000004	108.39475126877161	137.19233014278157	5.0	1.0
./train_tran/8a63ca713_0.png	273.55498125	358.18059375000007	84.84461338036559	102.0766295288571	4.0	1.0
./train_tran/055d22517_0.png	78.60211875	173.18169375	48.456683894543126	138.74800399013708	10.0	1.0
./train_tran/a4b2f4298_0.png	139.98112500000002	299.5299375	99.39865526027886	113.79033909179049	8.0	1.0
./train_tran/6a0ac2d09_0.png	0.90864375	236.34815625000002	123.73410295049248	140.18913207403958	23.0	1.0
./train_tran/226ce47d9_0.png	127.92043125000001	363.35994375000007	123.73410295049248	140.18913207403958	23.0	1.0
./train_tran/0295e3234_0.png	15.7492875	59.78263125000001	72.40076961715913	114.8040808013968	11.0	1.0
./train_tran/b2338ed38_0.png	57.28648125000001	88.04169375000001	116.21935219466775	128.59457903652722	0.0	1.0
./train_tran/d86155abb_0.png	198.98169375000003	233.65689375000002	100.31300227670073	114.41269277878853	1.0	1.0
